date,category_group,category,payee,account,inflow,outflow
2021-04-24,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.243785762439482
2021-04-24,Food,Groceries,Giant,Capital One Savor,0,14.766362077612229
2021-04-25,Food,Groceries,Giant,Capital One Savor,0,14.545797617929585
2021-04-25,Food,Dining Out,Chick Fil-A,Capital One Savor,0,13.507825281886458
2021-04-26,Food,Groceries,Giant,Capital One Savor,0,14.233821670561806
2021-04-26,Food,Dining Out,Chipotle,Capital One Savor,0,16.491175860774376
2021-04-26,Shopping,Clothes,Madewell,Citi Double Cash,0,38.803395033676175
2021-04-27,Food,Dining Out,Subway,Capital One Savor,0,9.73344940003885
2021-04-27,Food,Groceries,Safeway,Capital One Savor,0,14.078693026035427
2021-04-27,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.68087858656453
2021-04-28,Transportation,Gas,Shell,Citi Custom Cash,0,30.37219567643854
2021-04-28,Shopping,Entertainment,AMC,Capital One Savor,0,11.217523557532273
2021-04-28,Food,Dining Out,Dunkin',Capital One Savor,0,10.397291181372136
2021-04-28,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.7467006379014705
2021-04-29,Food,Dining Out,Dunkin',Capital One Savor,0,10.128857370651502
2021-04-29,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.0131850209730584
2021-04-29,Food,Groceries,Safeway,Capital One Savor,0,15.283377502791033
2021-04-30,Food,Dining Out,Subway,Capital One Savor,0,11.250259034380923
2021-04-30,Food,Dining Out,Chick Fil-A,Capital One Savor,0,13.059925694621999
2021-04-30,Transportation,Rideshare,Uber,Capital One Savor,0,9.70679541223841
2021-05-01,Food,Dining Out,Chipotle,Capital One Savor,0,16.409720679195452
2021-05-01,Food,Groceries,Safeway,Capital One Savor,0,15.752875349553467
2021-05-01,Food,Dining Out,McDonald's,Capital One Savor,0,8.007388793858688
2021-05-01,Food,Dining Out,Subway,Capital One Savor,0,10.556034562376047
2021-05-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2021-05-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2021-05-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2021-05-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2021-05-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2021-05-02,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.36402980734285
2021-05-02,Transportation,Public Transportation,Metro,Citi Double Cash,0,0.05732038639945092
2021-05-03,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.853718392928084
2021-05-03,Food,Dining Out,McDonald's,Capital One Savor,0,10.882360984568042
2021-05-03,Food,Groceries,Giant,Capital One Savor,0,13.271002581498065
2021-05-04,Food,Groceries,Giant,Capital One Savor,0,16.381619732383513
2021-05-04,Food,Dining Out,McDonald's,Capital One Savor,0,11.973654943383266
2021-05-04,Food,Groceries,Trader Joe's,Capital One Savor,0,15.519156429036459
2021-05-05,Food,Groceries,Trader Joe's,Capital One Savor,0,14.04336847345608
2021-05-05,Shopping,Clothes,Madewell,Citi Double Cash,0,40.3608875971864
2021-05-05,Shopping,Merchandise,Target,Citi Double Cash,0,21.046627025438276
2021-05-05,Transportation,Rideshare,Lyft,Citi Double Cash,0,8.514171485794755
2021-05-06,Shopping,Merchandise,Target,Citi Double Cash,0,19.527571106650083
2021-05-06,Food,Dining Out,Chipotle,Capital One Savor,0,15.806247578966726
2021-05-06,Food,Groceries,Safeway,Capital One Savor,0,15.69326954976761
2021-05-06,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.312754107388638
2021-05-07,Transportation,Parking,Parkmobile,Citi Double Cash,0,2.2849858025493694
2021-05-07,Food,Groceries,Trader Joe's,Capital One Savor,0,15.99891828433306
2021-05-08,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.211369291208753
2021-05-09,Food,Groceries,Safeway,Capital One Savor,0,14.218924983198526
2021-05-09,Transportation,Rideshare,Uber,Capital One Savor,0,9.726955627555885
2021-05-10,Shopping,Entertainment,AMC,Capital One Savor,0,12.963523087596077
2021-05-10,Food,Groceries,Safeway,Capital One Savor,0,14.58199869530039
2021-05-10,Food,Groceries,Giant,Capital One Savor,0,14.6438439926885
2021-05-10,Transportation,Public Transportation,Metro,Citi Double Cash,0,1.9177623970468332
2021-05-11,Shopping,Clothes,Madewell,Citi Double Cash,0,40.599532933082614
2021-05-11,Food,Groceries,Giant,Capital One Savor,0,14.390865250886351
2021-05-12,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.636353506279675
2021-05-12,Food,Groceries,Trader Joe's,Capital One Savor,0,12.868674519558727
2021-05-12,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.555036357393247
2021-05-12,Food,Dining Out,Chipotle,Capital One Savor,0,15.452212390304295
2021-05-13,Shopping,Merchandise,Walmart,Citi Double Cash,0,21.201710770834627
2021-05-13,Food,Dining Out,Subway,Capital One Savor,0,9.532725004009812
2021-05-13,Transportation,Gas,Citgo,Citi Custom Cash,0,28.767355069894823
2021-05-14,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.86599649054914
2021-05-14,Food,Groceries,Safeway,Capital One Savor,0,14.46250948583709
2021-05-14,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.87559086208756
2021-05-14,Shopping,Merchandise,Target,Citi Double Cash,0,18.277413039405477
2021-05-15,Food,Groceries,Trader Joe's,Capital One Savor,0,14.67032824951369
2021-05-15,Food,Groceries,Safeway,Capital One Savor,0,14.228972893266015
2021-05-15,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.923882388662637
2021-05-15,Food,Dining Out,Subway,Capital One Savor,0,9.102869243358281
2021-05-16,Food,Groceries,Trader Joe's,Capital One Savor,0,15.86666479775887
2021-05-16,Food,Groceries,Safeway,Capital One Savor,0,14.858836242577489
2021-05-16,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.8431735767601944
2021-05-17,Food,Dining Out,Chipotle,Capital One Savor,0,14.774906829126273
2021-05-17,Food,Dining Out,Subway,Capital One Savor,0,9.035822425425104
2021-05-17,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.382961238441357
2021-05-17,Shopping,Entertainment,Alamo,Capital One Savor,0,12.226806804167829
2021-05-18,Food,Dining Out,Subway,Capital One Savor,0,10.403279838360541
2021-05-19,Food,Groceries,Giant,Capital One Savor,0,15.488037974922035
2021-05-19,Transportation,Public Transportation,Bus,Citi Double Cash,0,4.047098311640304
2021-05-19,Shopping,Entertainment,AMC,Capital One Savor,0,12.170004948738553
2021-05-19,Food,Dining Out,McDonald's,Capital One Savor,0,10.168562052732213
2021-05-20,Food,Groceries,Safeway,Capital One Savor,0,15.704369932206586
2021-05-20,Transportation,Rideshare,Lyft,Citi Double Cash,0,9.22099874888695
2021-05-20,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.817518219532364
2021-05-20,Transportation,Gas,Citgo,Citi Custom Cash,0,28.906901942579346
2021-05-21,Food,Groceries,Safeway,Capital One Savor,0,14.527665906435265
2021-05-21,Food,Groceries,Giant,Capital One Savor,0,16.846283895281246
2021-05-21,Transportation,Gas,Citgo,Citi Custom Cash,0,30.16774182916044
2021-05-22,Transportation,Gas,Shell,Citi Custom Cash,0,30.734122118680546
2021-05-22,Food,Groceries,Safeway,Capital One Savor,0,13.279533243859664
2021-05-23,Food,Groceries,Trader Joe's,Capital One Savor,0,14.504022835452995
2021-05-23,Transportation,Rideshare,Uber,Capital One Savor,0,9.985980917828108
2021-05-23,Food,Groceries,Safeway,Capital One Savor,0,14.211428354226198
2021-05-24,Food,Dining Out,Subway,Capital One Savor,0,10.51304472051039
2021-05-24,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.589422410690336
2021-05-24,Food,Groceries,Trader Joe's,Capital One Savor,0,12.929388624187043
2021-05-25,Food,Dining Out,McDonald's,Capital One Savor,0,8.563574607250683
2021-05-25,Food,Groceries,Safeway,Capital One Savor,0,14.57899520713816
2021-05-25,Shopping,Clothes,Zara,Citi Double Cash,0,49.84742536582376
2021-05-25,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.732213322046727
2021-05-26,Food,Groceries,Safeway,Capital One Savor,0,14.435853870363724
2021-05-26,Shopping,Entertainment,Alamo,Capital One Savor,0,13.343888961824796
2021-05-27,Transportation,Rideshare,Uber,Capital One Savor,0,11.235788867089692
2021-05-27,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.88614659884942
2021-05-27,Food,Dining Out,McDonald's,Capital One Savor,0,9.419016042552766
2021-05-28,Shopping,Merchandise,Walmart,Citi Double Cash,0,21.69267138347122
2021-05-29,Food,Groceries,Giant,Capital One Savor,0,13.07844567774304
2021-05-30,Food,Dining Out,Subway,Capital One Savor,0,12.33536609733767
2021-05-30,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.340084299341379
2021-05-30,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.7002150158276814
2021-05-31,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.739704002464676
2021-05-31,Food,Groceries,Trader Joe's,Capital One Savor,0,13.805184508844562
2021-06-01,Food,Dining Out,Subway,Capital One Savor,0,10.646138032305455
2021-06-01,Food,Groceries,Giant,Capital One Savor,0,13.32016648360816
2021-06-01,Shopping,Merchandise,Target,Citi Double Cash,0,17.95688957727174
2021-06-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2021-06-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2021-06-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2021-06-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2021-06-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2021-06-02,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.378015617839372
2021-06-02,Food,Dining Out,McDonald's,Capital One Savor,0,9.305493928332169
2021-06-02,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.5874997111738
2021-06-02,Food,Groceries,Safeway,Capital One Savor,0,14.911473696939781
2021-06-03,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.876227088137657
2021-06-03,Food,Groceries,Giant,Capital One Savor,0,12.801887253925901
2021-06-03,Food,Groceries,Safeway,Capital One Savor,0,15.1979198050537
2021-06-04,Food,Dining Out,Subway,Capital One Savor,0,9.592639133444928
2021-06-04,Food,Groceries,Safeway,Capital One Savor,0,14.39491356684772
2021-06-04,Transportation,Gas,Citgo,Citi Custom Cash,0,28.11290193947568
2021-06-05,Food,Groceries,Safeway,Capital One Savor,0,15.229134001889632
2021-06-05,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.759241550137629
2021-06-05,Food,Dining Out,McDonald's,Capital One Savor,0,10.311729350635913
2021-06-06,Food,Groceries,Trader Joe's,Capital One Savor,0,15.930327979552384
2021-06-06,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.203353715590259
2021-06-06,Food,Groceries,Safeway,Capital One Savor,0,13.795827023629748
2021-06-06,Food,Dining Out,Subway,Capital One Savor,0,10.503616465685052
2021-06-07,Food,Groceries,Safeway,Capital One Savor,0,15.062358102269913
2021-06-07,Shopping,Entertainment,Alamo,Capital One Savor,0,13.16381633282892
2021-06-08,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.375272425410508
2021-06-08,Shopping,Clothes,Target,Citi Double Cash,0,14.922423765438767
2021-06-08,Shopping,Clothes,Zara,Citi Double Cash,0,50.12696449617143
2021-06-08,Transportation,Gas,Shell,Citi Custom Cash,0,29.42951034860371
2021-06-08,Food,Groceries,Safeway,Capital One Savor,0,15.931375554610335
2021-06-09,Food,Groceries,Safeway,Capital One Savor,0,16.67067261073191
2021-06-09,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.278054023229952
2021-06-10,Food,Dining Out,Subway,Capital One Savor,0,10.703871320074764
2021-06-10,Shopping,Clothes,Target,Citi Double Cash,0,13.471627683679996
2021-06-10,Transportation,Gas,Shell,Citi Custom Cash,0,29.088174089770785
2021-06-11,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.916102777482244
2021-06-12,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.391402909837663
2021-06-12,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.1782557857768965
2021-06-12,Food,Groceries,Trader Joe's,Capital One Savor,0,15.031807665685246
2021-06-12,Food,Dining Out,Dunkin',Capital One Savor,0,9.822527784360846
2021-06-13,Food,Dining Out,Chipotle,Capital One Savor,0,14.413880696900916
2021-06-13,Food,Groceries,Giant,Capital One Savor,0,17.478822858283554
2021-06-13,Shopping,Merchandise,Target,Citi Double Cash,0,18.704974757120652
2021-06-13,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.70374794616793
2021-06-14,Food,Groceries,Giant,Capital One Savor,0,13.778042362300608
2021-06-14,Food,Dining Out,McDonald's,Capital One Savor,0,8.978011310499141
2021-06-14,Food,Dining Out,Chipotle,Capital One Savor,0,16.331166509624094
2021-06-15,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.629655046897007
2021-06-15,Transportation,Parking,Parkmobile,Citi Double Cash,0,5.619754031608023
2021-06-16,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.59555070862379
2021-06-16,Food,Dining Out,Dunkin',Capital One Savor,0,9.466121764339288
2021-06-16,Food,Groceries,Safeway,Capital One Savor,0,16.146665058469207
2021-06-17,Food,Dining Out,Chipotle,Capital One Savor,0,13.8817110811804
2021-06-17,Food,Dining Out,Dunkin',Capital One Savor,0,10.537178540995953
2021-06-18,Food,Groceries,Giant,Capital One Savor,0,14.511971125980265
2021-06-18,Food,Dining Out,Dunkin',Capital One Savor,0,9.691523654861545
2021-06-18,Shopping,Merchandise,Target,Citi Double Cash,0,18.56574996331313
2021-06-19,Food,Groceries,Giant,Capital One Savor,0,13.695802530950926
2021-06-19,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.511295824732425
2021-06-19,Shopping,Entertainment,Alamo,Capital One Savor,0,11.962538183251043
2021-06-20,Food,Dining Out,Subway,Capital One Savor,0,10.129202412985308
2021-06-20,Food,Dining Out,Dunkin',Capital One Savor,0,10.192318534480112
2021-06-20,Shopping,Entertainment,Alamo,Capital One Savor,0,11.847897068989916
2021-06-21,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.8976359117557955
2021-06-21,Food,Groceries,Safeway,Capital One Savor,0,13.768397256216053
2021-06-21,Food,Dining Out,Dunkin',Capital One Savor,0,10.324266180651685
2021-06-21,Food,Groceries,Giant,Capital One Savor,0,15.496662883025053
2021-06-22,Food,Groceries,Safeway,Capital One Savor,0,13.590449119570673
2021-06-22,Food,Dining Out,Chipotle,Capital One Savor,0,15.112936219211816
2021-06-22,Transportation,Rideshare,Uber,Capital One Savor,0,10.86619021880104
2021-06-22,Food,Dining Out,Subway,Capital One Savor,0,9.510537905484886
2021-06-23,Food,Groceries,Safeway,Capital One Savor,0,15.879817918620795
2021-06-23,Food,Groceries,Giant,Capital One Savor,0,14.46030331150203
2021-06-23,Transportation,Public Transportation,Bus,Citi Double Cash,0,5.036892163669398
2021-06-24,Food,Dining Out,Dunkin',Capital One Savor,0,9.868319513162277
2021-06-24,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.1743462269308678
2021-06-24,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.905283370285677
2021-06-24,Shopping,Entertainment,AMC,Capital One Savor,0,14.482219125705932
2021-06-25,Food,Groceries,Whole Foods,Amazon,0,14.228634372054948
2021-06-25,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.486067414027061
2021-06-25,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.6422821489118
2021-06-26,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.963433971630213
2021-06-27,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.986313608828457
2021-06-27,Shopping,Merchandise,Target,Citi Double Cash,0,19.092431029898208
2021-06-27,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.869778488970617
2021-06-27,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.507589037394787
2021-06-27,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.867570862984081
2021-06-28,Shopping,Clothes,Target,Citi Double Cash,0,14.934770968965859
2021-06-28,Food,Groceries,Whole Foods,Amazon,0,16.493224555052294
2021-06-29,Food,Dining Out,Dunkin',Capital One Savor,0,11.781010629544365
2021-06-29,Food,Groceries,Safeway,Capital One Savor,0,14.933799619685944
2021-06-29,Shopping,Merchandise,Target,Citi Double Cash,0,21.63512132904497
2021-06-30,Shopping,Entertainment,Alamo,Capital One Savor,0,10.51688645674145
2021-06-30,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.483357652331105
2021-06-30,Food,Groceries,Giant,Capital One Savor,0,15.422814877345285
2021-07-01,Food,Groceries,Safeway,Capital One Savor,0,14.762024881137462
2021-07-01,Transportation,Parking,Parkmobile,Citi Double Cash,0,2.6871525100976843
2021-07-01,Food,Groceries,Giant,Capital One Savor,0,16.05084693291597
2021-07-01,Food,Groceries,Trader Joe's,Capital One Savor,0,13.424927261197597
2021-07-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2021-07-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2021-07-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2021-07-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2021-07-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2021-07-02,Food,Groceries,Safeway,Capital One Savor,0,13.260630654223611
2021-07-02,Food,Groceries,Giant,Capital One Savor,0,16.487166547810233
2021-07-03,Shopping,Entertainment,AMC,Capital One Savor,0,11.372079967009629
2021-07-04,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.3562253334886067
2021-07-04,Food,Dining Out,McDonald's,Capital One Savor,0,8.593160781033289
2021-07-04,Shopping,Merchandise,Target,Citi Double Cash,0,21.034722506227084
2021-07-04,Food,Groceries,Safeway,Capital One Savor,0,14.026717829966788
2021-07-04,Shopping,Merchandise,Walmart,Citi Double Cash,0,21.562851769898785
2021-07-05,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.981021457421009
2021-07-05,Transportation,Parking,Parkmobile,Citi Double Cash,0,2.2080682597322236
2021-07-06,Transportation,Rideshare,Lyft,Citi Double Cash,0,11.32440854642881
2021-07-06,Food,Dining Out,McDonald's,Capital One Savor,0,9.0715942877190745
2021-07-06,Food,Dining Out,Subway,Capital One Savor,0,9.526046488639198
2021-07-07,Shopping,Clothes,Zara,Citi Double Cash,0,49.597901223474054
2021-07-07,Food,Groceries,Safeway,Capital One Savor,0,14.299622943657578
2021-07-08,Food,Groceries,Safeway,Capital One Savor,0,15.843640697823345
2021-07-08,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.07507376774014
2021-07-08,Food,Groceries,Giant,Capital One Savor,0,15.318781823307223
2021-07-09,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.6134032197784443
2021-07-09,Food,Dining Out,Subway,Capital One Savor,0,7.56093095194683
2021-07-09,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.216319909199338
2021-07-09,Food,Dining Out,McDonald's,Capital One Savor,0,10.00737380318502
