date,category_group,category,payee,account,inflow,outflow
04/19/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.52
04/19/2021,Food,Groceries,Safeway,Capital One Savor,$0,$13.32
04/20/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.88
04/20/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$8.72
04/20/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.46
04/20/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.25
04/21/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.76
04/21/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.19
04/21/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.75
04/21/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.69
04/22/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.08
04/22/2021,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$6.34
04/22/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.47
04/23/2021,Food,Dining Out,Subway,Capital One Savor,$0,$9.47
04/23/2021,Food,Groceries,Safeway,Capital One Savor,$0,$16.52
04/23/2021,Transportation,Gas,Shell,Citi Custom Cash,$0,$29.84
04/24/2021,Food,Dining Out,Subway,Capital One Savor,$0,$9.61
04/24/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.19
04/24/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.3
04/24/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$18.71
04/25/2021,Food,Groceries,Safeway,Capital One Savor,$0,$13.77
04/25/2021,Food,Dining Out,Subway,Capital One Savor,$0,$10.65
04/25/2021,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$28.85
04/26/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$5.54
04/26/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.48
04/27/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$8.51
04/27/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.57
04/27/2021,Food,Dining Out,Subway,Capital One Savor,$0,$8.43
04/27/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.5
04/27/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.27
04/28/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$11.26
04/28/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$20.18
04/28/2021,Food,Groceries,Giant,Capital One Savor,$0,$14.67
04/29/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.7
04/30/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.33
04/30/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.3
04/30/2021,Food,Groceries,Safeway,Capital One Savor,$0,$12.77
05/01/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.03
05/01/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.31
05/01/2021,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
05/01/2021,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
05/01/2021,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
05/01/2021,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
05/01/2021,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
05/02/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.49
05/02/2021,Food,Groceries,Giant,Capital One Savor,$0,$13.04
05/03/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$6.92
05/03/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.03
05/03/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.06
05/03/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$20.48
05/04/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.4
05/04/2021,Transportation,Gas,Shell,Citi Custom Cash,$0,$30.98
05/05/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.42
05/05/2021,Food,Groceries,Safeway,Capital One Savor,$0,$13.27
05/05/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.46
05/05/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.33
05/06/2021,Food,Dining Out,Subway,Capital One Savor,$0,$7.57
05/06/2021,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$29.89
05/06/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.49
05/07/2021,Food,Dining Out,Subway,Capital One Savor,$0,$10.83
05/07/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.57
05/08/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.33
05/08/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.23
05/08/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.84
05/09/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.76
05/09/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$4.3
05/09/2021,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.85
05/10/2021,Shopping,Clothes,Target,Citi Double Cash,$0,$14.03
05/11/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.21
05/11/2021,Food,Dining Out,Subway,Capital One Savor,$0,$10.85
05/12/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.57
05/12/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$11.01
05/12/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.62
05/13/2021,Transportation,Gas,Citgo,Citi Custom Cash,$0,$30.91
05/13/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.47
05/13/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$11.35
05/13/2021,Shopping,Clothes,Target,Citi Double Cash,$0,$14.66
05/14/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$10.48
05/14/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.58
05/14/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.1
05/15/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.05
05/15/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.39
05/15/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.6
05/15/2021,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.15
05/16/2021,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.99
05/17/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$19.93
05/17/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.57
05/18/2021,Food,Groceries,Safeway,Capital One Savor,$0,$13.01
05/18/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.2
05/19/2021,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.64
05/19/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$11.65
05/19/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.21
05/20/2021,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$3.97
05/20/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$20.59
05/21/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.89
05/21/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.92
05/21/2021,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$29.64
05/21/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.99
05/22/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.05
05/22/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.91
05/22/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.82
05/23/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.95
05/23/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.46
05/23/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.11
05/23/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.8
05/24/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.37
05/25/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.09
05/25/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$13.95
05/25/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.51
05/25/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$19.01
05/26/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.89
05/27/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.67
05/27/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.48
05/27/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.95
05/28/2021,Food,Groceries,Safeway,Capital One Savor,$0,$16
05/28/2021,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.64
05/28/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.5
05/28/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$1.95
05/29/2021,Shopping,Clothes,Target,Citi Double Cash,$0,$13.58
05/29/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.28
05/30/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.93
05/30/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.93
05/30/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.21
05/31/2021,Food,Dining Out,Subway,Capital One Savor,$0,$11.02
05/31/2021,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.83
05/31/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.17
06/01/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.9
06/01/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.85
06/01/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.56
06/01/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$19.01
06/01/2021,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
06/01/2021,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
06/01/2021,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
06/01/2021,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
06/01/2021,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
06/02/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$10.27
06/02/2021,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.06
06/02/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.3
06/03/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.21
06/04/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.72
06/04/2021,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.07
06/04/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.92
06/04/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$13.05
06/05/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.73
06/05/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.43
06/06/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.23
06/06/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.55
06/06/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.3
06/06/2021,Food,Groceries,Whole Foods,Amazon,$0,$15.24
06/06/2021,Food,Dining Out,Subway,Capital One Savor,$0,$9.06
06/07/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.96
06/07/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.99
06/07/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.04
06/08/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.94
06/08/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$23.13
06/08/2021,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$3.46
06/09/2021,Food,Groceries,Giant,Capital One Savor,$0,$14.26
06/09/2021,Food,Dining Out,Subway,Capital One Savor,$0,$11.83
06/09/2021,Shopping,Clothes,Zara,Citi Double Cash,$0,$47.97
06/10/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.44
06/10/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$8.74
06/10/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.51
06/11/2021,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$3.17
06/11/2021,Food,Groceries,Giant,Capital One Savor,$0,$13.01
06/12/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.06
06/12/2021,Food,Dining Out,Subway,Capital One Savor,$0,$9.94
06/13/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$8.59
06/13/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.76
06/13/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.88
06/14/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$17.82
06/14/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.45
06/14/2021,Food,Groceries,Safeway,Capital One Savor,$0,$16.04
06/15/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.22
06/15/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.05
06/15/2021,Food,Dining Out,Subway,Capital One Savor,$0,$8.81
06/16/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.63
06/16/2021,Shopping,Clothes,Madewell,Citi Double Cash,$0,$41.77
06/16/2021,Shopping,Clothes,Target,Citi Double Cash,$0,$15.34
06/16/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.93
06/17/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.35
06/17/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.4
06/17/2021,Food,Dining Out,Subway,Capital One Savor,$0,$9.21
06/17/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.24
06/18/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.07
06/18/2021,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$4.8
06/18/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.7
06/18/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.22
06/19/2021,Shopping,Entertainment,AMC,Capital One Savor,$0,$11.98
06/19/2021,Food,Groceries,Giant,Capital One Savor,$0,$14.81
06/20/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.16
06/20/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.16
06/21/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.56
06/21/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.56
06/21/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$1.81
06/22/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.71
06/22/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.39
06/22/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.34
06/23/2021,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$30.47
06/24/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$21.52
06/24/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.49
06/25/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.19
06/25/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.01
06/25/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.32
06/26/2021,Food,Groceries,Giant,Capital One Savor,$0,$14.17
06/26/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.29
06/26/2021,Food,Groceries,Safeway,Capital One Savor,$0,$16.05
06/26/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$13.75
06/27/2021,Food,Dining Out,Subway,Capital One Savor,$0,$12.19
06/27/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.15
06/27/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.77
06/28/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$11.68
06/28/2021,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$30.63
06/28/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$18.06
06/28/2021,Food,Groceries,Safeway,Capital One Savor,$0,$13.88
06/29/2021,Food,Dining Out,Subway,Capital One Savor,$0,$9.54
06/29/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.19
06/29/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.42
06/30/2021,Food,Groceries,Giant,Capital One Savor,$0,$13.8
06/30/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.35
06/30/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.07
07/01/2021,Transportation,Gas,Shell,Citi Custom Cash,$0,$29.66
07/01/2021,Food,Groceries,Safeway,Capital One Savor,$0,$13.67
07/01/2021,Shopping,Entertainment,AMC,Capital One Savor,$0,$11.88
07/01/2021,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
07/01/2021,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
07/01/2021,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
07/01/2021,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
07/01/2021,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
07/02/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.15
07/02/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.75
07/03/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$9.5
07/03/2021,Shopping,Entertainment,Alamo,Capital One Savor,$0,$10.52
07/03/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.11
07/04/2021,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$29.9
07/04/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.3
07/05/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.68
07/05/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.93
07/05/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.81
07/05/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$18.9
07/06/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.52
07/07/2021,Shopping,Entertainment,Alamo,Capital One Savor,$0,$12.33
07/07/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.81
07/07/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$16.5
07/07/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.51
07/07/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.49
07/08/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.61
07/09/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.21
07/09/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$21.17
07/10/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$21.99
07/10/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.43
07/11/2021,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.57
07/11/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.04
07/11/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.49
07/11/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.66
07/12/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.68
07/13/2021,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.19
07/13/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$18.9
07/14/2021,Food,Dining Out,Subway,Capital One Savor,$0,$10.92
07/14/2021,Shopping,Clothes,Target,Citi Double Cash,$0,$14.28
07/15/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.78
07/15/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.09
07/15/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.35
07/15/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.08
07/16/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.64
07/16/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.76
07/17/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.71
07/17/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.17
07/17/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.47
07/18/2021,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.04
07/19/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$13.83
07/19/2021,Food,Groceries,Giant,Capital One Savor,$0,$16.89
07/20/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.93
07/20/2021,Food,Groceries,Giant,Capital One Savor,$0,$14.73
07/21/2021,Food,Groceries,Giant,Capital One Savor,$0,$14.7
07/21/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.99
07/21/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$8.29
07/22/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.8
07/22/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.67
07/22/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.4
07/23/2021,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.88
07/24/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.1
07/24/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$9.52
07/24/2021,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.88
07/24/2021,Food,Dining Out,Chipotle,Capital One Savor,$0,$16
07/25/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.5
07/25/2021,Shopping,Merchandise,Target,Citi Double Cash,$0,$19.49
07/25/2021,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.32
07/26/2021,Food,Groceries,Safeway,Capital One Savor,$0,$14.97
07/26/2021,Shopping,Clothes,Target,Citi Double Cash,$0,$16.41
07/26/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.35
07/27/2021,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.94
07/27/2021,Food,Groceries,Safeway,Capital One Savor,$0,$15.2
07/27/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.5
07/28/2021,Food,Groceries,Trader Joe's,Capital One Savor,$0,$16.99
07/28/2021,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.22
07/28/2021,Transportation,Gas,Citgo,Citi Custom Cash,$0,$30.29
07/28/2021,Shopping,Clothes,Target,Citi Double Cash,$0,$13.71
07/28/2021,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$5.08
07/29/2021,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$20.66
07/29/2021,Food,Dining Out,Subway,Capital One Savor,$0,$10.25
07/30/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$21.48
07/30/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.52
07/30/2021,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.52
07/31/2021,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$14.03
07/31/2021,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.92
07/31/2021,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.2
08/01/2021,Food,Groceries,Giant,Capital One Savor,$0,$15.77
08/01/2021,Transportation,Gas,Shell,Citi Custom Cash,$0,$29.08
08/01/2021,Food,Groceries,Safeway,Capital One Savor,$0,$12.88
08/01/2021,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$29.45
08/01/2021,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
08/01/2021,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
08/01/2021,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
08/01/2021,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
